id,season_id,episode_number,title,description,duration
1830,30,24,Episode 24:  22 1 Rebirth,The final battle brings a shocking conclusion. 136,36
1831,21,21,Episode 21:  50 1 Eclipse,The quest for truth takes a dangerous turn. 178,84
1832,12,24,Episode 24:  23 1 Genesis,A sacrifice is made for the greater good. 151,66
1833,41,30,Episode 30:  3 1 Ascension,Mysteries deepen as the search for answers continues. 156,70
1834,59,22,Episode 22:  41 1 Legacy,A race against time to prevent disaster. 149,93
1835,10,18,Episode 18:  72 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 134",87
1836,26,26,Episode 26:  8 1 Harmony,New alliances are formed as old ones are tested. 165,47
1837,31,24,Episode 24:  24 1 Odyssey,An unexpected discovery leads to a startling revelation. 160,100
1838,67,25,Episode 25:  14 1 Voyage,An unexpected discovery leads to a startling revelation. 161,67
1839,79,20,Episode 20:  56 1 Quest,A sacrifice is made for the greater good. 152,114
1840,60,23,Episode 23:  32 1 Crusade,The quest for truth takes a dangerous turn. 179,104
1841,40,28,Episode 28:  5 1 Saga,An unexpected discovery leads to a startling revelation. 162,114
1842,76,23,Episode 23:  33 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 135",59
1843,22,25,Episode 25:  15 1 Awakening,A race against time to prevent disaster. 150,109
1844,24,26,Episode 26:  9 1 Resurgence,The quest for truth takes a dangerous turn. 180,117
1845,70,19,Episode 19:  61 1 Rebirth,The quest for truth takes a dangerous turn. 181,73
1846,43,25,Episode 25:  16 1 Eclipse,A journey into the unknown reveals new challenges. 164,118
1847,76,24,Episode 24:  25 1 Genesis,Mysteries deepen as the search for answers continues. 157,100
1848,15,22,Episode 22:  42 1 Ascension,Betrayal and intrigue threaten to undo everything. 146,99
1849,68,23,Episode 23:  34 1 Legacy,A race against time to prevent disaster. 151,109
1850,45,21,Episode 21:  51 1 Destiny,A journey into the unknown reveals new challenges. 165,35
1851,14,21,Episode 21:  52 1 Harmony,New alliances are formed as old ones are tested. 166,117
1852,36,24,Episode 24:  26 1 Odyssey,The quest for truth takes a dangerous turn. 182,108
1853,85,22,Episode 22:  43 1 Voyage,Mysteries deepen as the search for answers continues. 158,42
1854,10,19,Episode 19:  62 1 Quest,"A hidden enemy emerges, threatening all they hold dear. 136",61
1855,85,23,Episode 23:  35 1 Crusade,Tensions rise as secrets begin to unravel. 140,83
1856,1,18,Episode 18:  73 1 Saga,"A hidden enemy emerges, threatening all they hold dear. 137",37
1857,20,24,Episode 24:  27 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 138",102
1858,3,23,Episode 23:  36 1 Awakening,The quest for truth takes a dangerous turn. 183,87
1859,67,26,Episode 26:  10 1 Resurgence,A journey into the unknown reveals new challenges. 166,45
1860,54,23,Episode 23:  57 1 Rebirth,Mysteries deepen as the search for answers continues. 159,98
1861,7,25,Episode 25:  17 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 139",76
1862,23,22,Episode 22:  44 1 Genesis,New alliances are formed as old ones are tested. 167,67
1863,4,22,Episode 22:  45 1 Ascension,An unexpected discovery leads to a startling revelation. 163,117
1864,10,20,Episode 20:  58 1 Legacy,Tensions rise as secrets begin to unravel. 141,57
1865,39,14,Episode 14:  84 1 Destiny,A race against time to prevent disaster. 152,101
1866,30,25,Episode 25:  18 1 Harmony,Betrayal and intrigue threaten to undo everything. 147,50
1867,38,18,Episode 18:  74 1 Odyssey,An unexpected discovery leads to a startling revelation. 164,98
1868,56,16,Episode 16:  19 1 Voyage,A confrontation with the past changes everything. 150,45
1869,54,19,Episode 19:  63 1 Quest,A race against time to prevent disaster. 153,113
1870,21,22,Episode 22:  46 1 Crusade,A journey into the unknown reveals new challenges. 167,79
1871,23,23,Episode 23:  37 1 Saga,The final battle brings a shocking conclusion. 137,120
1872,66,16,Episode 16:  83 1 Revelation,A confrontation with the past changes everything. 151,81
1873,66,17,Episode 17:  80 1 Awakening,A race against time to prevent disaster. 154,102
1874,44,22,Episode 22:  47 1 Resurgence,A race against time to prevent disaster. 155,36
1875,44,23,Episode 23:  38 1 Rebirth,The final battle brings a shocking conclusion. 138,39
1876,56,14,Episode 14:  85 1 Eclipse,Betrayal and intrigue threaten to undo everything. 148,110
1877,15,23,Episode 23:  39 1 Genesis,Tensions rise as secrets begin to unravel. 142,47
1878,42,30,Episode 30:  4 1 Ascension,Betrayal and intrigue threaten to undo everything. 149,74
1879,33,26,Episode 26:  40 1 Legacy,"A hidden enemy emerges, threatening all they hold dear. 140",39
1880,24,27,Episode 27:  7 1 Destiny,Betrayal and intrigue threaten to undo everything. 150,71
1881,40,29,Episode 29:  5 1 Harmony,A race against time to prevent disaster. 156,48
1882,86,26,Episode 26:  11 1 Odyssey,New alliances are formed as old ones are tested. 168,61
1883,79,21,Episode 21:  53 1 Voyage,New alliances are formed as old ones are tested. 169,49
1884,28,18,Episode 18:  75 1 Quest,New alliances are formed as old ones are tested. 170,35
1885,59,23,Episode 23:  41 1 Crusade,The quest for truth takes a dangerous turn. 184,99
1886,12,25,Episode 25:  20 1 Saga,The final battle brings a shocking conclusion. 139,113
1887,84,25,Episode 25:  21 1 Revelation,Betrayal and intrigue threaten to undo everything. 151,52
1888,38,19,Episode 19:  64 1 Awakening,The final battle brings a shocking conclusion. 140,100
1889,55,28,Episode 28:  6 1 Resurgence,An unexpected discovery leads to a startling revelation. 165,96
1890,71,22,Episode 22:  48 1 Rebirth,A journey into the unknown reveals new challenges. 168,49
1891,14,22,Episode 22:  49 1 Eclipse,The quest for truth takes a dangerous turn. 185,57
1892,30,27,Episode 27:  54 1 Genesis,A sacrifice is made for the greater good. 153,33
1893,86,27,Episode 27:  8 1 Ascension,Betrayal and intrigue threaten to undo everything. 152,73
1894,64,22,Episode 22:  9 1 Legacy,A sacrifice is made for the greater good. 154,115
1895,59,24,Episode 24:  28 1 Destiny,Tensions rise as secrets begin to unravel. 143,83
1896,85,24,Episode 24:  29 1 Harmony,A journey into the unknown reveals new challenges. 169,39
1897,81,21,Episode 21:  12 1 Odyssey,An unexpected discovery leads to a startling revelation. 166,66
1898,47,23,Episode 23:  42 1 Voyage,New alliances are formed as old ones are tested. 171,104
1899,56,15,Episode 15:  84 1 Quest,A confrontation with the past changes everything. 152,115
1900,65,23,Episode 23:  43 1 Crusade,An unexpected discovery leads to a startling revelation. 167,118
1901,2,19,Episode 19:  65 1 Saga,A confrontation with the past changes everything. 153,52
1902,64,18,Episode 18:  76 1 Revelation,The quest for truth takes a dangerous turn. 186,111
1903,15,26,Episode 26:  7 1 Awakening,Mysteries deepen as the search for answers continues. 160,96
1904,75,19,Episode 19:  66 1 Resurgence,A sacrifice is made for the greater good. 155,92
1905,46,18,Episode 18:  77 1 Rebirth,Betrayal and intrigue threaten to undo everything. 153,85
1906,10,21,Episode 21:  55 1 Eclipse,Mysteries deepen as the search for answers continues. 161,91
1907,64,19,Episode 19:  67 1 Genesis,A sacrifice is made for the greater good. 156,36
1908,72,21,Episode 21:  56 1 Ascension,An unexpected discovery leads to a startling revelation. 168,62
1909,26,27,Episode 27:  10 1 Legacy,A sacrifice is made for the greater good. 157,65
1910,76,25,Episode 25:  22 1 Destiny,New alliances are formed as old ones are tested. 172,54
1911,17,20,Episode 20:  59 1 Harmony,An unexpected discovery leads to a startling revelation. 169,105
1912,24,28,Episode 28:  8 1 Odyssey,The final battle brings a shocking conclusion. 141,84
1913,19,20,Episode 20:  60 1 Voyage,A sacrifice is made for the greater good. 158,83
1914,3,24,Episode 24:  30 1 Quest,The final battle brings a shocking conclusion. 142,92
1915,23,27,Episode 27:  31 1 Crusade,Betrayal and intrigue threaten to undo everything. 154,36
1916,37,25,Episode 25:  23 1 Saga,Tensions rise as secrets begin to unravel. 144,119
1917,77,26,Episode 26:  13 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 141",60
1918,28,19,Episode 19:  68 1 Awakening,A journey into the unknown reveals new challenges. 170,100
1919,20,25,Episode 25:  24 1 Resurgence,Mysteries deepen as the search for answers continues. 162,43
1920,23,24,Episode 24:  32 1 Rebirth,An unexpected discovery leads to a startling revelation. 170,65
1921,68,24,Episode 24:  33 1 Eclipse,The final battle brings a shocking conclusion. 143,82
1922,85,25,Episode 25:  25 1 Genesis,A race against time to prevent disaster. 157,52
1923,68,25,Episode 25:  26 1 Ascension,Betrayal and intrigue threaten to undo everything. 155,51
1924,22,26,Episode 26:  14 1 Legacy,An unexpected discovery leads to a startling revelation. 171,104
1925,23,25,Episode 25:  27 1 Destiny,An unexpected discovery leads to a startling revelation. 172,50
1926,62,18,Episode 18:  78 1 Harmony,Tensions rise as secrets begin to unravel. 145,116
1927,16,19,Episode 19:  69 1 Odyssey,Mysteries deepen as the search for answers continues. 163,60
1928,2,20,Episode 20:  61 1 Voyage,Betrayal and intrigue threaten to undo everything. 156,38
1929,59,25,Episode 25:  28 1 Quest,A journey into the unknown reveals new challenges. 171,49
1930,68,26,Episode 26:  15 1 Crusade,A confrontation with the past changes everything. 154,48
1931,79,22,Episode 22:  50 1 Saga,The final battle brings a shocking conclusion. 144,92
1932,54,20,Episode 20:  62 1 Revelation,The quest for truth takes a dangerous turn. 187,104
1933,22,27,Episode 27:  11 1 Awakening,Mysteries deepen as the search for answers continues. 164,56
1934,65,24,Episode 24:  34 1 Resurgence,New alliances are formed as old ones are tested. 173,39
1935,83,22,Episode 22:  12 1 Rebirth,Mysteries deepen as the search for answers continues. 165,88
1936,58,19,Episode 19:  70 1 Eclipse,"A hidden enemy emerges, threatening all they hold dear. 142",32
1937,14,23,Episode 23:  44 1 Genesis,The quest for truth takes a dangerous turn. 188,90
1938,12,26,Episode 26:  16 1 Ascension,A confrontation with the past changes everything. 155,91
1939,71,23,Episode 23:  45 1 Legacy,New alliances are formed as old ones are tested. 174,38
1940,34,31,Episode 31:  1 1 Destiny,A journey into the unknown reveals new challenges. 172,68
1941,54,21,Episode 21:  57 1 Harmony,The final battle brings a shocking conclusion. 145,49
1942,35,19,Episode 19:  71 1 Odyssey,Tensions rise as secrets begin to unravel. 146,47
1943,5,25,Episode 25:  29 1 Voyage,New alliances are formed as old ones are tested. 175,55
1944,6,22,Episode 22:  51 1 Quest,Mysteries deepen as the search for answers continues. 166,61
1945,9,26,Episode 26:  17 1 Crusade,Betrayal and intrigue threaten to undo everything. 157,115
1946,9,27,Episode 27:  13 1 Saga,A confrontation with the past changes everything. 156,97
1947,84,26,Episode 26:  18 1 Revelation,The final battle brings a shocking conclusion. 146,58
1948,59,26,Episode 26:  19 1 Awakening,Betrayal and intrigue threaten to undo everything. 158,97
1949,65,25,Episode 25:  30 1 Resurgence,Betrayal and intrigue threaten to undo everything. 159,88
1950,83,20,Episode 20:  63 1 Rebirth,"A hidden enemy emerges, threatening all they hold dear. 143",63
1951,6,23,Episode 23:  46 1 Eclipse,Betrayal and intrigue threaten to undo everything. 160,73
1952,45,22,Episode 22:  31 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 144",65
1953,39,15,Episode 15:  85 1 Ascension,Mysteries deepen as the search for answers continues. 167,101
1954,9,28,Episode 28:  9 1 Legacy,A race against time to prevent disaster. 158,116
1955,18,23,Episode 23:  47 1 Destiny,A sacrifice is made for the greater good. 159,68
1956,84,27,Episode 27:  14 1 Harmony,A sacrifice is made for the greater good. 160,83
1957,33,24,Episode 24:  35 1 Odyssey,New alliances are formed as old ones are tested. 176,117
1958,20,26,Episode 26:  20 1 Voyage,"A hidden enemy emerges, threatening all they hold dear. 145",48
1959,81,17,Episode 17:  81 1 Quest,A sacrifice is made for the greater good. 161,43
1960,22,28,Episode 28:  10 1 Crusade,New alliances are formed as old ones are tested. 177,45
1961,68,27,Episode 27:  15 1 Saga,Betrayal and intrigue threaten to undo everything. 161,60
1962,66,18,Episode 18:  79 1 Revelation,A race against time to prevent disaster. 159,36
1963,38,20,Episode 20:  64 1 Awakening,A journey into the unknown reveals new challenges. 173,110
1964,46,19,Episode 19:  72 1 Resurgence,A confrontation with the past changes everything. 157,100
1965,37,26,Episode 26:  21 1 Rebirth,A confrontation with the past changes everything. 158,83
1966,15,24,Episode 24:  36 1 Eclipse,An unexpected discovery leads to a startling revelation. 173,43
1967,10,22,Episode 22:  52 1 Genesis,The final battle brings a shocking conclusion. 147,90
1968,64,20,Episode 20:  65 1 Ascension,A journey into the unknown reveals new challenges. 174,72
1969,24,29,Episode 29:  6 1 Legacy,"A hidden enemy emerges, threatening all they hold dear. 146",81
1970,60,24,Episode 24:  37 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 147",71
1971,58,20,Episode 20:  66 1 Harmony,"A hidden enemy emerges, threatening all they hold dear. 148",82
1972,79,23,Episode 23:  48 1 Odyssey,A sacrifice is made for the greater good. 162,94
1973,1,19,Episode 19:  73 1 Voyage,The final battle brings a shocking conclusion. 148,76
1974,40,30,Episode 30:  5 1 Quest,Betrayal and intrigue threaten to undo everything. 162,71
1975,67,32,Episode 32:  22 1 Crusade,A confrontation with the past changes everything. 159,42
1976,63,31,Episode 31:  2 1 Saga,Mysteries deepen as the search for answers continues. 168,49
1977,6,24,Episode 24:  38 1 Revelation,A confrontation with the past changes everything. 160,78
1978,79,24,Episode 24:  39 1 Awakening,"A hidden enemy emerges, threatening all they hold dear. 149",40
1979,7,26,Episode 26:  23 1 Resurgence,The final battle brings a shocking conclusion. 149,50
1980,59,27,Episode 27:  16 1 Rebirth,New alliances are formed as old ones are tested. 178,87
1981,9,29,Episode 29:  7 1 Eclipse,A race against time to prevent disaster. 160,114
1982,25,21,Episode 21:  58 1 Genesis,New alliances are formed as old ones are tested. 179,49
1983,63,32,Episode 32:  1 1 Ascension,"A hidden enemy emerges, threatening all they hold dear. 150",59
1984,84,28,Episode 28:  17 1 Legacy,Betrayal and intrigue threaten to undo everything. 163,55
1985,81,18,Episode 18:  80 1 Destiny,A confrontation with the past changes everything. 161,113
1986,14,24,Episode 24:  40 1 Harmony,The final battle brings a shocking conclusion. 150,42
1987,11,35,Episode 35:  1 Odyssey,The quest for truth takes a dangerous turn. 189,98
1988,63,33,Episode 33:  1 1 Voyage,An unexpected discovery leads to a startling revelation. 174,35
1989,24,30,Episode 30:  6 1 Quest,Betrayal and intrigue threaten to undo everything. 164,53
1990,42,31,Episode 31:  3 1 Crusade,Mysteries deepen as the search for answers continues. 169,95
1991,32,19,Episode 19:  74 1 Saga,The quest for truth takes a dangerous turn. 190,82
1992,13,24,Episode 24:  41 1 Revelation,Tensions rise as secrets begin to unravel. 147,104
1993,78,23,Episode 23:  49 1 Awakening,A race against time to prevent disaster. 161,116
1994,67,27,Episode 27:  18 1 Resurgence,The final battle brings a shocking conclusion. 151,117
1995,76,26,Episode 26:  24 1 Rebirth,The final battle brings a shocking conclusion. 152,70
1996,8,19,Episode 19:  75 1 Eclipse,The quest for truth takes a dangerous turn. 191,97
1997,23,26,Episode 26:  25 1 Genesis,Mysteries deepen as the search for answers continues. 170,47
